,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
2850,5,8.0,6,8.0,0.5,1,51,1,3,1,0.0,30.0,30,12,9,0,7,1,40.73,46.85,0.0,2,1,0,0,0
2851,4,0.0,3,0.0,1.25,1,38,1,2,4,2.75,6.0,6,3,2,0,4,0,66.42333333333333,74.9,0.0,2,1,1,0,1
2852,4,1.75,3,1.75,1.5,0,34,1,0,4,3.7,4.0,4,2,3,0,2,0,64.95,74.32,0.0,2,1,1,1,0
2853,4,1.42,3,1.42,1.0,1,31,1,2,4,3.01,3.0,3,2,2,0,11,2,35.52,52.6,0.0,2,1,1,0,1
2854,4,1.58,3,1.58,0.5,0,28,0,0,4,3.54,4.0,4,3,2,0,6,0,51.856666666666676,69.43,0.0,2,1,1,0,1
2855,4,2.58,3,2.58,2.5,1,35,1,1,4,3.13,6.0,6,4,5,3,3,3,48.15666666666666,50.8,0.0,2,1,0,1,0
2856,4,1.92,3,1.92,0.5,1,35,1,2,4,3.3,6.0,6,3,6,8,3,0,61.18666666666667,62.13,0.0,2,1,0,1,0
2857,5,4.5,6,2.5,1.25,0,52,1,2,4,0.0,26.0,26,9,8,0,0,1,88.81666666666666,95.84,2.0,2,2,1,1,0
2858,4,1.17,3,1.17,1.5,0,28,0,0,4,3.0,3.0,3,3,3,0,9,3,80.95,85.84,1.0,4,2,0,0,0
2859,4,1.92,3,1.92,3.5,1,31,1,1,4,3.1,4.0,4,2,3,0,5,1,114.79666666666668,87.07,3.0,2,1,1,0,1
2860,4,5.5,4,2.5,1.5,0,43,1,1,4,2.86,16.0,17,5,6,10,3,2,87.93333333333334,96.29,2.0,2,2,1,1,0
2861,4,1.5,3,1.5,2.5,1,38,0,0,4,3.19,7.0,7,4,2,4,0,0,61.17333333333333,68.24,0.0,3,1,0,1,0
2862,4,1.5,3,1.5,2.33,1,31,1,0,4,3.33,4.0,4,3,3,0,5,2,50.71,52.21,0.0,2,1,1,0,0
2863,4,1.75,3,1.75,0.5,1,31,0,0,4,0.0,4.0,4,2,2,0,2,1,54.68666666666667,57.32,0.0,0,1,1,0,1
2864,4,1.5,3,1.5,0.5,1,31,1,0,4,3.43,3.0,3,2,2,0,2,0,45.26,71.79,0.0,1,2,1,0,1
2865,4,1.67,3,1.67,0.5,0,34,1,1,4,3.33,6.0,6,5,2,0,9,1,46.63333333333333,49.27,0.0,2,1,1,0,1
2866,4,2.0,3,2.0,0.25,1,30,1,0,3,3.29,5.0,5,3,4,1,9,1,52.67666666666667,57.18,0.0,2,1,1,1,0
2867,5,4.5,6,4.0,1.5,0,54,1,2,4,2.75,28.0,28,11,8,4,3,6,115.19,118.39,3.0,2,3,1,1,0
2868,4,1.5,3,1.5,0.25,1,32,1,1,4,3.15,3.0,3,2,2,0,2,0,13.313333333333334,13.83,0.0,1,1,1,1,0
2869,4,0.5,3,0.5,1.5,0,36,1,3,4,3.26,4.0,4,2,2,0,3,0,63.24666666666667,74.64,0.0,2,1,1,1,0
2870,4,1.58,3,1.58,0.33,1,34,1,0,4,3.1,4.0,4,2,2,0,5,1,62.95333333333333,63.79,0.0,2,1,0,0,1
2871,4,1.92,3,1.92,1.5,1,35,1,0,4,3.03,6.0,6,4,2,2,2,0,102.92333333333332,105.03,3.0,2,3,1,1,0
2872,4,1.67,3,1.67,1.25,1,36,1,2,4,3.33,7.0,7,5,4,1,3,0,34.48333333333333,42.18,0.0,2,1,0,1,0
2873,4,1.67,3,1.67,1.5,1,33,1,2,4,3.31,5.0,5,4,3,1,4,0,53.69333333333333,58.98,0.0,1,1,1,1,0
2874,4,1.92,3,1.92,2.25,0,32,1,1,4,3.73,6.0,6,2,3,1,5,3,66.35666666666667,83.24,0.0,4,1,0,1,0
2875,4,1.92,3,1.92,1.5,1,30,1,1,4,0.0,3.0,3,2,3,0,2,0,60.43,60.3,0.0,3,1,1,0,1
2876,4,1.33,3,1.33,2.08,0,30,1,1,4,3.3,2.0,2,1,2,0,0,0,52.0,52.0,0.0,1,4,1,1,0
2877,4,2.17,3,2.17,1.5,0,34,1,2,3,0.0,5.0,5,4,4,0,4,2,92.46666666666664,88.5,3.0,4,1,1,1,0
2878,4,1.58,3,1.58,0.42,1,33,0,0,4,3.03,5.0,5,3,4,2,9,0,69.22,80.51,0.0,2,1,1,1,0
2879,4,1.92,3,1.92,1.42,1,35,0,0,4,3.12,7.0,7,7,4,5,0,0,102.38333333333333,107.32,3.0,3,2,1,1,0
2880,4,1.67,3,1.67,1.5,1,33,1,2,4,3.14,6.0,6,3,5,3,4,0,104.48666666666666,106.99,3.0,2,3,0,1,0
2881,4,1.75,3,1.75,0.33,1,37,1,1,4,3.03,6.0,6,5,4,2,8,1,47.46666666666667,47.96,0.0,1,1,1,1,0
2882,4,1.17,3,1.17,0.5,1,28,1,1,3,0.0,2.0,2,2,2,0,3,5,13.48,13.96,0.0,1,1,1,0,1
2883,4,1.5,3,1.5,0.42,1,33,0,0,4,3.6,3.0,3,2,3,0,7,1,20.613333333333333,35.15,0.0,1,1,1,0,1
2884,4,1.92,3,1.92,0.5,1,32,1,2,4,3.08,4.0,4,2,2,0,3,0,63.15,63.64,0.0,2,1,0,1,0
2885,4,1.83,3,1.83,1.5,0,35,1,2,4,3.17,6.0,6,3,3,2,12,0,89.94333333333331,90.32,3.0,2,2,1,0,0
2886,4,1.92,3,1.92,1.25,1,31,1,1,4,3.01,3.0,3,2,3,1,6,5,65.92,64.18,0.0,1,2,1,1,0
2887,4,1.92,3,1.92,1.25,1,36,1,1,4,3.05,6.0,6,3,3,0,3,0,76.19999999999997,86.1,1.0,2,1,1,1,0
2888,4,1.92,3,1.92,0.5,0,31,1,2,4,3.11,5.0,5,3,2,0,0,0,65.63666666666667,72.45,0.0,2,1,1,0,1
2889,4,1.25,3,1.25,0.42,1,36,1,1,4,2.81,7.0,7,4,3,0,0,0,56.13333333333333,60.99,0.0,2,1,1,1,0
2890,4,2.0,3,2.0,0.5,0,32,0,0,3,0.0,6.0,6,3,3,0,3,2,58.06,60.05,0.0,2,1,1,0,1
2891,4,1.33,3,1.33,0.5,1,35,1,2,4,0.0,3.0,3,2,3,0,3,0,41.16,41.16,0.0,1,1,1,0,1
2892,4,7.75,4,3.5,2.08,0,38,1,2,4,3.2,8.0,8,5,3,2,3,0,56.27666666666667,58.99,0.0,2,1,0,0,1
2893,4,1.75,3,1.75,2.0,1,35,1,2,3,2.8,5.0,5,3,2,1,4,2,45.79,59.42,0.0,2,1,1,0,1
2894,4,1.58,3,1.58,0.5,1,31,0,0,4,3.32,3.0,3,2,3,0,4,2,52.92333333333334,62.04,0.0,2,1,1,0,1
2895,4,1.58,3,1.58,2.17,1,35,1,1,4,3.01,4.0,4,2,2,0,8,0,52.28333333333333,47.81,0.0,1,1,1,1,0
2896,5,8.0,6,5.5,0.5,1,44,1,2,4,0.0,16.0,17,7,6,0,0,0,73.23666666666666,83.22,0.0,2,1,1,1,0
2897,4,1.83,3,1.83,1.5,1,36,1,0,4,3.3,6.0,6,3,2,1,6,0,71.17999999999998,75.97,0.0,2,1,1,1,0
2898,4,1.5,3,1.5,4.08,1,33,0,0,4,3.01,5.0,5,3,3,0,14,0,45.46,50.9,0.0,1,1,0,0,0
2899,4,1.83,3,1.83,0.5,0,34,1,1,4,3.27,5.0,5,3,2,0,3,0,75.24000000000002,83.63,0.0,2,1,1,1,0
2900,4,1.92,3,1.92,0.5,1,34,1,1,4,0.0,5.0,5,3,2,0,4,2,54.33333333333334,55.87,0.0,2,1,0,1,0
2901,4,1.42,3,1.42,1.5,1,33,1,1,3,3.0,5.0,5,3,3,0,4,0,99.47333333333334,98.04,3.0,2,4,1,1,0
2902,4,1.83,3,1.83,0.5,0,33,1,1,3,3.07,4.0,4,2,2,0,6,10,81.16333333333334,89.16,1.0,2,1,1,0,1
2903,4,2.08,3,2.08,2.5,1,30,1,0,4,3.28,5.0,5,2,4,0,8,0,101.08666666666666,94.66,3.0,2,2,0,1,0
2904,5,0.58,5,0.58,1.42,1,39,1,2,4,3.22,8.0,8,7,5,10,3,2,76.58666666666666,77.65,0.0,2,2,0,1,0
2905,4,1.75,3,1.75,0.5,1,36,1,3,4,2.81,6.0,6,4,4,0,6,0,108.14,110.96,3.0,2,4,1,1,0
2906,4,1.67,3,1.67,0.5,1,34,1,2,4,3.11,4.0,4,2,4,0,3,2,78.75666666666666,75.3,0.0,1,1,1,1,0
2907,4,2.83,3,2.83,1.5,1,33,1,0,4,3.24,6.0,6,3,3,0,3,3,89.87333333333332,91.38,3.0,2,2,1,1,0
2908,4,2.5,3,2.5,0.5,1,35,1,2,4,3.18,5.0,5,2,4,4,7,2,93.23333333333336,97.04,3.0,3,2,1,1,0
2909,4,1.83,3,1.83,2.5,1,31,1,1,3,3.25,5.0,5,2,2,0,4,1,62.63666666666666,63.22,0.0,2,1,1,1,0
2910,4,5.25,4,2.0,1.33,0,37,1,0,4,3.44,12.0,13,10,9,0,3,2,62.89000000000001,64.46,0.0,2,1,0,1,0
2911,5,8.0,6,5.5,0.5,1,42,1,2,4,3.6,17.0,20,14,6,3,0,0,55.80666666666667,64.18,0.0,3,1,1,1,0
2912,4,2.17,3,2.17,0.5,1,36,1,2,4,2.8,5.0,5,3,4,0,5,0,98.34333333333332,102.46,3.0,2,3,0,1,0
2913,4,1.42,3,1.42,1.58,1,31,1,1,3,3.25,4.0,4,2,4,0,0,0,80.13,80.04,0.0,1,2,0,0,1
2914,4,1.67,3,1.67,1.5,1,33,1,0,3,2.97,4.0,4,2,3,1,3,0,86.33999999999997,87.81,2.0,2,2,1,1,0
2915,4,1.42,3,1.42,3.67,1,31,0,0,4,3.52,4.0,4,1,2,0,6,0,63.68333333333334,65.49,0.0,2,1,1,1,0
2916,4,1.58,3,1.58,0.5,1,34,1,1,4,0.0,5.0,5,2,2,0,5,0,86.52666666666666,102.35,2.0,2,4,0,1,0
2917,4,1.83,3,1.83,0.17,0,37,1,3,4,0.0,4.0,4,3,4,0,0,0,65.67333333333333,76.73,0.0,3,1,1,1,0
2918,4,8.0,4,4.0,2.5,0,41,1,2,4,3.65,15.0,16,6,7,0,2,0,68.71333333333332,82.82,0.0,3,2,0,1,0
2919,4,1.92,3,1.92,1.5,0,29,0,0,4,3.38,4.0,4,3,3,1,7,0,47.94,39.6,0.0,2,1,0,0,1
2920,4,1.42,3,1.42,0.5,1,31,1,1,4,3.14,4.0,4,3,4,0,0,0,49.98,53.47,0.0,1,1,1,1,0
2921,4,1.92,3,1.92,1.92,0,28,0,0,3,3.43,4.0,4,2,2,1,2,1,75.29,69.71,0.0,3,1,1,1,0
2922,5,3.25,6,1.0,0.5,0,49,1,2,4,3.09,24.0,24,12,8,2,2,1,77.22666666666667,89.61,1.0,2,1,1,1,0
2923,4,2.08,3,2.08,1.5,1,33,1,1,3,3.76,6.0,6,3,3,0,5,3,92.46333333333332,99.26,2.0,2,3,1,0,0
2924,4,2.67,3,2.67,2.42,1,36,1,2,4,2.88,6.0,6,3,4,0,4,1,68.57666666666667,77.27,0.0,3,1,1,1,0
2925,4,1.92,3,1.92,0.5,1,36,1,1,4,0.0,6.0,6,4,5,0,2,1,81.09666666666669,86.31,1.0,3,2,1,1,0
2926,4,1.42,3,1.42,1.42,1,31,1,1,4,2.92,2.0,2,2,2,0,2,0,58.99,60.3,0.0,2,1,1,0,1
2927,4,2.83,3,2.83,0.5,1,33,1,1,4,3.3,6.0,6,4,3,2,3,0,55.85666666666666,60.11,0.0,2,1,0,1,0
2928,4,1.17,3,1.17,2.42,1,31,0,0,4,3.28,3.0,3,2,2,0,11,4,43.28333333333333,51.53,0.0,2,1,0,0,1
2929,4,8.0,4,2.0,0.17,1,42,1,2,4,2.91,15.0,15,8,6,0,3,0,81.92666666666666,81.92,1.0,2,1,0,1,0
2930,4,1.25,3,1.25,2.33,0,32,1,2,4,3.47,4.0,4,2,3,2,0,2,64.59333333333333,89.77,1.0,3,2,0,0,0
2931,4,1.17,3,1.17,1.5,1,31,1,0,4,0.0,3.0,3,2,2,0,8,0,40.13,40.13,0.0,1,1,1,0,1
2932,4,2.5,3,2.5,1.5,1,33,1,0,4,3.26,6.0,6,4,3,0,5,0,80.18,78.86,1.0,2,1,0,1,0
2933,4,1.42,3,1.42,0.5,1,29,1,0,4,0.0,3.0,3,2,3,0,6,0,13.0,13.0,0.0,1,1,1,0,1
2934,5,0.17,5,0.17,2.5,1,40,1,0,4,3.2,13.0,14,9,6,0,7,0,94.04666666666668,92.4,3.0,2,2,1,1,0
2935,4,2.5,3,2.5,1.5,1,34,1,1,4,0.0,5.0,5,4,4,7,3,2,93.89,95.88,3.0,2,2,1,1,0
2936,4,1.5,3,1.5,1.92,1,32,1,0,4,2.94,2.0,2,1,3,3,0,0,13.18,13.18,0.0,1,1,1,1,0
2937,4,2.67,3,2.67,1.25,1,35,1,3,4,3.27,6.0,6,4,2,0,3,0,58.33000000000001,66.12,0.0,2,1,0,1,0
2938,4,1.5,3,1.5,0.5,1,34,1,1,4,3.13,5.0,5,3,2,0,3,0,65.43666666666667,73.57,0.0,2,1,1,1,0
2939,4,2.75,3,2.75,0.25,1,35,1,1,4,3.65,6.0,6,5,6,0,9,4,81.90666666666667,82.35,1.0,3,1,1,1,0
2940,4,2.5,3,2.5,0.5,1,33,1,1,4,3.21,6.0,6,3,3,5,4,0,104.33333333333331,104.32,3.0,2,2,1,1,0
2941,4,2.42,3,2.42,0.5,1,32,1,1,3,3.34,5.0,5,4,3,0,6,0,61.26333333333334,74.94,0.0,2,1,1,1,0
2942,4,0.5,3,0.5,1.5,1,34,1,1,4,3.05,6.0,6,3,3,1,5,2,44.56666666666666,51.67,0.0,2,1,0,0,1
2943,4,1.83,3,1.83,1.5,0,37,1,2,4,3.56,6.0,6,4,2,0,3,1,85.61333333333334,87.09,2.0,2,2,1,0,1
2944,4,1.92,3,1.92,1.5,1,30,1,1,4,0.0,3.0,3,2,2,1,3,0,75.30333333333333,80.9,0.0,3,1,1,1,0
2945,4,1.83,3,1.83,0.5,1,32,1,1,4,317.0,5.0,5,3,3,0,3,0,106.55,105.49,3.0,2,2,1,1,0
2946,4,8.0,4,4.5,1.5,1,40,1,2,4,2.83,14.0,15,9,6,0,6,0,94.96333333333332,97.15,3.0,2,2,1,1,0
2947,4,1.83,3,1.83,1.5,1,31,1,0,3,3.13,5.0,5,3,2,0,9,0,58.16666666666666,58.9,0.0,3,1,0,1,0
2948,4,1.92,3,1.92,2.42,0,31,1,1,3,0.0,6.0,6,3,5,0,1,3,56.17333333333334,56.25,0.0,2,1,1,1,0
2949,4,1.75,3,1.75,2.17,1,32,1,2,3,0.0,4.0,4,2,2,0,7,1,45.42666666666667,57.5,0.0,3,1,0,1,0
2950,4,1.5,3,1.5,0.5,1,33,1,2,4,3.38,6.0,6,3,4,0,4,0,76.29333333333331,94.35,1.0,2,1,1,1,0
2951,4,2.58,3,2.58,3.25,1,34,1,1,4,0.0,6.0,6,2,4,1,5,0,103.14333333333332,107.42,3.0,2,2,1,1,0
2952,4,1.92,3,1.92,1.5,1,31,1,1,4,3.24,5.0,5,3,3,0,2,0,81.63333333333334,103.61,1.0,2,3,1,1,0
2953,4,2.25,3,2.25,0.5,1,32,1,1,4,0.0,5.0,5,5,4,0,8,1,49.82333333333333,51.71,0.0,1,1,1,1,0
2954,4,1.92,3,1.92,0.5,0,35,1,1,3,0.0,6.0,6,3,2,0,7,0,53.71333333333333,55.33,0.0,2,1,1,0,1
2955,4,1.25,3,1.25,1.5,0,29,0,0,4,3.01,3.0,3,2,2,3,3,2,55.14666666666667,61.73,0.0,2,1,1,1,0
2956,4,1.92,3,1.92,1.0,1,35,0,0,4,3.16,6.0,6,3,3,2,8,0,99.80666666666669,115.11,3.0,3,2,1,1,0
2957,4,1.92,3,1.92,1.58,0,30,1,2,3,3.4,4.0,4,4,4,0,3,1,74.38333333333333,84.25,0.0,2,1,1,0,1
2958,4,1.75,3,1.75,0.33,0,30,0,0,4,3.43,4.0,4,3,3,0,6,0,52.18666666666667,54.8,0.0,2,1,1,1,0
2959,4,1.25,3,1.25,1.5,1,31,1,1,4,0.0,3.0,3,2,2,0,3,0,67.265,70.56,0.0,3,1,1,0,1
2960,5,8.0,6,3.5,1.5,1,57,1,3,3,0.0,27.0,27,13,6,0,1,0,52.84333333333333,47.83,0.0,1,1,1,1,0
2961,4,1.17,3,1.17,0.17,0,31,0,0,4,2.83,2.0,2,4,2,0,8,1,45.91,45.91,0.0,1,1,1,0,1
2962,4,1.75,3,1.75,0.5,0,29,1,1,3,3.77,5.0,5,3,3,0,2,0,54.81,48.74,0.0,2,1,0,0,1
2963,4,1.92,3,1.92,0.5,1,33,1,2,4,3.02,6.0,6,5,2,0,7,0,62.17,63.45,0.0,2,1,1,0,1
2964,4,1.83,3,1.83,1.5,0,32,1,2,4,3.4,6.0,6,3,2,1,6,0,92.29,98.17,3.0,2,2,1,0,1
2965,5,2.25,6,0.0,1.42,1,40,1,3,4,3.3,14.0,15,9,6,2,2,0,101.96,105.9,3.0,4,4,0,1,0
2966,4,1.58,3,1.58,1.0,0,32,0,0,4,3.06,5.0,5,4,3,0,6,0,41.62000000000001,57.77,0.0,2,1,1,0,1
2967,4,1.75,3,1.75,3.58,1,32,1,2,4,2.85,4.0,4,1,2,0,9,0,74.33666666666666,74.13,0.0,2,1,1,0,1
2968,4,1.75,3,1.75,0.5,1,32,1,1,3,3.0,2.0,2,3,2,0,0,0,13.413333333333332,13.62,0.0,1,1,1,0,1
2969,4,1.75,3,1.75,1.42,0,36,1,1,3,3.09,6.0,6,3,3,0,6,4,73.90666666666667,89.85,1.0,2,1,0,1,0
2970,4,1.83,3,1.83,1.5,1,35,1,1,4,3.0,4.0,4,2,3,4,3,1,59.40666666666666,59.9,0.0,2,1,1,1,0
2971,4,0.5,3,0.5,2.17,1,32,1,1,4,3.1,4.0,4,2,2,0,7,0,63.37000000000001,102.98,1.0,2,3,1,0,1
2972,4,1.17,3,1.17,0.08,0,31,1,1,4,3.04,5.0,5,4,6,2,5,0,68.42666666666666,77.18,0.0,2,1,1,0,1
2973,4,2.67,3,2.67,0.42,1,37,1,1,5,3.35,5.0,5,5,3,4,3,0,90.46,106.44,1.0,2,4,1,1,0
2974,4,1.5,3,1.5,0.0,1,38,1,1,5,0.0,6.0,6,4,2,0,4,0,51.56666666666666,52.74,0.0,2,1,1,0,1
2975,4,1.58,3,1.58,2.5,0,34,1,3,4,3.1,6.0,6,3,3,0,3,1,59.11333333333334,67.52,0.0,2,1,1,0,1
2976,4,1.25,3,1.25,1.5,0,27,0,0,4,0.0,3.0,3,2,2,0,2,1,26.586666666666666,53.23,0.0,3,1,1,0,1
2977,4,1.5,3,1.5,0.5,1,30,1,1,4,3.39,5.0,5,3,4,0,5,0,53.82,55.9,0.0,1,1,1,1,0
2978,4,1.5,3,1.5,0.5,0,32,1,1,4,3.6,2.0,2,2,2,0,3,1,55.39333333333334,62.54,0.0,2,1,1,0,1
2979,5,0.33,5,0.33,1.5,0,39,1,2,3,0.0,15.0,15,6,8,2,7,0,41.876666666666665,66.8,0.0,2,1,0,1,0
2980,4,1.25,3,1.25,0.17,1,31,0,0,4,3.15,3.0,3,2,2,8,4,0,56.74333333333334,73.75,0.0,2,1,0,1,0
2981,4,1.83,3,1.83,1.5,1,36,1,1,4,3.27,7.0,7,4,4,4,3,0,87.38999999999999,96.88,2.0,3,2,1,1,0
2982,4,2.0,3,2.0,0.5,1,31,1,0,4,3.06,6.0,6,5,5,0,14,3,51.73333333333334,50.95,0.0,1,1,1,1,0
2983,4,1.58,3,1.58,0.83,1,35,1,0,4,3.21,6.0,6,3,2,0,3,0,59.05666666666666,55.67,0.0,2,1,0,0,1
2984,4,1.83,3,1.83,2.5,1,30,1,1,3,3.13,4.0,4,2,2,0,6,0,52.35,53.18,0.0,1,1,1,0,1
2985,4,1.42,3,1.42,0.5,0,32,1,0,4,3.23,4.0,4,3,2,0,6,1,44.76666666666667,41.64,0.0,2,1,1,0,1
2986,5,0.67,5,0.67,0.5,1,39,1,2,4,3.18,15.0,15,9,8,2,4,0,62.40666666666666,59.79,0.0,3,1,1,1,0
2987,4,2.33,3,2.33,1.5,1,33,1,1,4,3.57,5.0,5,2,2,0,6,0,74.76333333333334,80.35,0.0,2,1,1,0,1
2988,4,1.92,3,1.92,1.42,1,33,1,1,4,3.14,5.0,5,3,2,3,0,0,55.98333333333333,54.86,0.0,2,1,1,1,0
2989,4,1.75,3,1.75,0.42,0,33,1,0,4,2.92,6.0,6,6,6,0,3,1,47.25,50.42,0.0,1,1,1,1,0
2990,4,1.5,3,1.5,0.5,1,31,1,2,4,2.93,3.0,3,2,2,0,2,2,28.61,28.61,0.0,1,1,1,0,1
2991,4,6.92,4,4.0,0.5,0,43,1,0,4,3.7,16.0,18,11,7,16,10,0,72.19333333333334,75.05,0.0,2,1,1,1,0
2992,4,1.17,3,1.17,0.5,0,37,0,0,4,3.4,7.0,7,2,5,0,0,1,80.58666666666666,99.89,2.0,2,1,1,0,1
2993,4,1.42,3,1.42,1.5,1,36,1,2,4,3.03,7.0,7,5,4,0,0,0,72.77999999999999,78.78,0.0,2,1,1,1,0
2994,4,1.92,3,1.92,1.5,1,33,1,1,3,2.98,6.0,6,3,4,3,6,7,97.04333333333334,110.19,2.0,3,3,1,1,0
2995,4,1.5,3,1.5,3.5,0,33,1,1,4,3.62,6.0,6,3,4,0,6,1,73.15666666666667,76.53,0.0,4,2,0,1,0
2996,4,1.92,3,1.92,0.5,1,30,1,1,4,0.0,3.0,3,2,3,0,4,1,25.05666666666667,42.45,0.0,2,1,0,1,0
2997,4,1.75,3,1.75,4.5,0,43,1,3,4,3.07,16.0,17,7,8,0,5,3,88.61,94.31,2.0,3,2,0,0,1
2998,4,2.0,3,2.0,2.42,0,33,1,2,4,3.7,4.0,4,2,3,0,6,8,61.97666666666667,80.82,0.0,2,2,1,0,1
2999,4,1.92,3,1.92,1.25,0,34,1,1,4,3.34,6.0,6,4,4,1,3,10,116.86333333333334,115.4,3.0,2,4,0,0,1
3000,4,1.17,3,1.17,0.5,1,31,0,0,4,3.14,4.0,4,2,3,0,5,4,56.59,57.95,0.0,2,1,0,1,0
3001,4,1.33,3,1.33,3.42,0,35,1,2,4,3.54,6.0,6,2,2,4,4,1,73.28333333333332,78.66,0.0,3,1,1,0,1
3002,4,1.67,3,1.67,2.75,1,29,0,0,4,3.67,3.0,3,1,3,0,3,3,43.62666666666666,78.39,0.0,2,3,1,0,0
3003,5,2.5,6,0.5,2.5,1,38,1,2,4,3.18,13.0,14,4,6,0,3,0,73.9533333333333,73.02,0.0,2,1,1,1,0
3004,4,1.5,3,1.5,1.42,1,34,0,0,4,3.16,6.0,6,3,4,0,3,0,75.66666666666667,82.51,0.0,3,2,0,1,0
3005,4,6.83,4,8.0,0.5,0,48,1,3,4,2.92,23.0,23,8,9,16,5,1,95.04666666666668,103.48,2.0,3,2,1,1,0
3006,4,1.25,3,1.25,1.5,1,35,1,1,4,3.05,3.0,3,2,3,2,1,0,81.47333333333334,72.55,1.0,2,1,0,0,0
3007,4,1.33,3,1.33,0.5,0,28,0,0,4,0.0,3.0,3,2,2,0,2,1,43.26666666666667,62.42,0.0,3,1,1,0,1
3008,4,1.83,3,1.83,0.42,1,36,1,2,4,3.15,7.0,7,3,5,8,0,0,64.82333333333334,68.43,0.0,4,1,1,1,0
3009,4,1.83,3,1.83,1.0,1,34,1,1,4,0.0,3.0,3,3,2,0,3,1,37.26666666666667,37.69,0.0,2,1,1,1,0
3010,4,1.25,3,1.25,2.33,0,30,1,1,4,0.0,2.0,2,1,2,1,2,1,27.27,41.5,0.0,1,1,1,0,1
3011,4,2.33,3,2.33,0.5,0,33,1,1,4,3.58,6.0,6,3,5,1,2,2,78.67333333333333,77.71,0.0,2,1,1,0,0
3012,4,2.0,3,2.0,0.5,1,32,1,1,4,3.85,4.0,4,3,3,0,5,2,62.18000000000001,73.36,0.0,2,1,1,1,0
3013,4,1.5,3,1.5,0.5,1,34,1,1,4,3.12,6.0,6,4,2,0,2,0,55.88333333333333,62.19,0.0,2,1,1,0,1
3014,4,1.5,3,1.5,1.92,0,31,1,0,3,3.52,4.0,4,2,3,0,10,2,40.083333333333336,35.04,0.0,1,1,0,1,0
3015,4,1.67,3,1.67,0.5,1,31,1,0,4,3.0,3.0,3,3,4,0,5,1,87.38666666666668,81.29,2.0,2,4,0,0,1
3016,4,1.42,3,1.42,1.5,1,29,1,1,3,3.6,5.0,5,3,4,0,5,0,73.76333333333334,72.82,0.0,3,1,0,0,1
3017,4,1.17,3,1.17,0.5,0,32,0,0,4,3.92,5.0,5,3,4,0,8,2,109.14333333333332,110.63,3.0,2,4,1,1,0
3018,4,2.08,3,2.08,1.0,1,36,1,2,4,2.58,4.0,4,2,3,0,5,0,109.48333333333332,111.35,3.0,3,4,1,1,0
3019,4,2.5,3,2.5,2.42,1,32,1,1,4,3.1,6.0,6,3,4,1,2,0,108.57333333333332,114.6,3.0,2,3,1,1,0
3020,4,2.42,3,2.42,1.92,1,32,1,0,4,3.16,5.0,5,3,2,0,1,0,103.12666666666668,81.64,2.0,3,1,0,1,0
3021,4,2.75,3,2.75,0.5,1,33,1,2,4,2.92,5.0,5,3,3,0,4,2,79.56,82.18,0.0,2,1,1,1,0
3022,4,1.25,3,1.25,0.5,0,30,1,0,4,3.25,4.0,4,3,2,0,7,3,87.33999999999997,87.73,3.0,2,2,1,0,1
3023,4,2.0,3,2.0,1.5,1,34,1,1,4,0.0,5.0,5,3,4,2,3,0,62.97,67.12,0.0,2,1,0,1,0
3024,4,1.92,3,1.92,0.25,1,34,1,1,4,0.0,6.0,6,6,3,0,0,0,53.13333333333333,56.63,0.0,2,1,1,0,1
3025,4,1.17,3,1.17,0.5,1,33,0,0,4,3.19,6.0,6,3,3,0,3,0,60.31666666666666,52.16,0.0,2,1,0,0,1
3026,4,1.92,3,1.92,1.5,1,34,1,1,4,3.02,2.0,2,2,2,0,2,0,46.185,79.37,0.0,3,2,1,1,0
3027,4,1.83,3,1.83,0.5,1,26,0,0,1,8.4,3.0,3,2,2,0,0,0,65.63333333333334,76.38,0.0,2,2,1,0,1
3028,4,1.75,3,1.75,1.5,0,34,1,2,4,3.35,3.0,3,2,3,8,8,4,48.99333333333333,58.53,0.0,1,1,1,1,0
3029,4,1.17,3,1.17,2.5,1,30,1,0,4,3.1,4.0,4,2,2,0,1,2,41.88999999999999,50.6,0.0,2,1,0,0,1
3030,4,1.17,3,1.17,1.5,1,34,1,2,3,0.0,6.0,6,4,4,0,1,0,63.71666666666667,65.48,0.0,4,1,1,1,0
3031,4,2.83,3,2.83,0.5,1,33,1,2,4,3.28,6.0,6,3,2,0,1,2,95.44,93.96,3.0,2,2,1,1,0
3032,4,2.83,3,2.83,3.5,1,36,1,0,4,3.29,6.0,6,3,3,0,10,0,90.25333333333332,94.05,3.0,3,2,1,1,0
3033,5,0.5,5,0.5,0.17,0,48,1,2,1,0.0,25.0,25,8,10,0,10,0,92.90333333333332,89.95,3.0,2,2,0,1,0
3034,4,1.5,3,1.5,1.33,1,30,0,0,4,0.0,2.0,2,2,2,0,0,2,13.08,13.07,0.0,1,1,1,0,1
3035,4,6.33,4,2.5,2.5,1,39,1,2,4,3.0,15.0,15,6,6,14,0,0,97.39333333333332,105.8,3.0,3,4,0,1,0
