,Best Performance,job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,GPA,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3,Employee_type_A,Employee_type_B
12702,1,4,1.92,3,1.92,0.5,1,30,1,0,4,3.33,3.0,3,3,2,0,5,0,51.71000000000001,71.9,0.0,2.0,1.0,1.0,0,1
12703,0,4,1.08,3,1.08,1.25,1,31,1,0,3,2.87,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12704,0,4,1.25,3,1.25,1.5,0,36,0,0,4,3.01,3.0,3,2,3,0,8,0,43.8,43.92,0.0,1.0,1.0,1.0,1,0
12705,0,4,1.25,3,1.25,1.58,1,28,1,0,3,3.15,2.0,2,1,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12706,0,4,1.08,3,1.08,1.25,1,29,0,0,3,3.05,1.0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12707,1,4,7.25,4,3.5,2.5,0,33,1,2,3,3.21,7.0,7,2,3,3,2,0,43.70666666666667,45.7,0.0,1.0,1.0,1.0,1,0
12708,0,4,1.92,3,1.92,1.5,1,34,1,2,4,3.13,6.0,6,3,3,2,5,0,53.82333333333333,50.99,0.0,2.0,1.0,0.0,0,0
12709,0,4,1.17,3,1.17,0.0,1,38,1,3,4,3.07,5.0,5,4,3,0,3,0,44.83333333333334,45.71,0.0,1.0,0.0,1.0,0,1
12710,0,4,1.92,3,1.92,1.5,1,31,1,1,4,3.22,4.0,4,2,3,0,5,1,58.54,59.93,0.0,2.0,1.0,0.0,1,0
12711,0,4,5.25,4,1.5,0.5,1,39,1,2,4,3.1773,13.0,14,7,10,4,3,0,54.34666666666666,54.77,0.0,2.0,1.0,0.0,0,0
12712,1,5,0.5,5,0.5,1.5,1,37,1,2,4,3.01,7.0,7,3,4,0,0,0,90.80333333333333,92.71,3.0,2.0,3.0,0.0,1,0
12713,0,4,1.92,3,1.92,0.5,1,33,1,0,4,3.08,6.0,6,3,2,0,6,0,74.50333333333333,76.01,0.0,2.0,1.0,1.0,0,1
12714,0,4,1.92,3,1.92,1.5,1,35,1,1,4,3.07,4.0,4,3,3,1,3,0,63.23333333333334,67.44,0.0,3.0,1.0,1.0,0,1
12715,0,4,1.42,3,1.42,1.92,1,30,0,0,4,3.63,2.0,2,1,2,0,0,4,20.0,20.0,0.0,1.0,1.0,0.0,1,0
12716,0,4,7.33,4,2.5,1.5,1,37,1,0,4,3.08,7.0,7,5,3,1,0,0,44.29,43.01,0.0,0.0,0.0,1.0,1,0
12717,0,4,1.92,3,1.92,3.33,1,35,1,2,4,3.46,6.0,6,3,4,3,3,3,85.83999999999997,95.2,1.0,3.0,2.0,1.0,0,0
12718,0,4,2.5,3,2.5,1.5,1,32,0,0,4,3.1773,5.0,5,3,3,0,7,0,55.34666666666666,56.44,0.0,1.0,1.0,1.0,1,0
12719,0,4,1.42,3,1.42,1.5,0,29,0,0,4,3.47,3.0,3,2,3,0,0,0,16.666666666666668,20.0,0.0,1.0,1.0,0.0,1,0
12720,0,4,8.0,4,3.5,0.5,1,42,1,2,4,3.1773,15.0,16,7,5,1,7,0,71.56666666666666,72.62,0.0,2.0,1.0,1.0,1,0
12721,1,4,1.92,3,1.92,1.5,1,37,1,1,4,3.22,7.0,7,3,3,6,3,0,63.12333333333334,68.64,0.0,2.0,1.0,1.0,0,1
12722,1,4,1.92,3,1.92,0.5,1,32,1,1,4,3.14,5.0,5,3,3,2,3,0,64.17666666666666,67.96,0.0,2.0,1.0,1.0,1,0
12723,0,4,1.5,3,1.5,1.5,1,32,1,0,4,3.06,2.0,2,2,2,0,5,0,20.0,20.0,0.0,1.0,1.0,0.0,1,0
12724,0,4,1.25,3,1.25,0.83,1,37,1,3,4,2.64,7.0,7,4,4,0,0,0,50.96333333333333,55.23,0.0,1.0,1.0,1.0,0,1
12725,0,4,2.5,3,2.5,0.0,1,33,1,1,4,2.96,5.0,5,4,2,0,4,0,69.52333333333333,70.74,0.0,2.0,1.0,1.0,0,1
12726,0,4,1.92,3,1.92,3.25,1,34,1,1,4,3.03,6.0,6,2,3,4,5,0,70.29666666666667,68.85,0.0,2.0,1.0,1.0,1,0
12727,0,4,1.92,3,1.92,1.5,1,34,1,1,3,3.05,6.0,6,4,2,1,4,0,56.36333333333334,53.27,0.0,1.0,1.0,0.0,1,0
12728,0,4,1.92,3,1.92,1.5,1,35,1,2,4,3.16,7.0,7,3,3,0,0,3,84.10666666666667,91.79,1.0,2.0,2.0,1.0,1,0
12729,1,4,1.92,3,1.92,1.5,0,35,1,0,3,2.92,7.0,7,4,4,2,0,0,60.34,55.3,0.0,2.0,1.0,0.0,1,0
12730,0,4,1.92,3,1.92,2.5,1,32,1,2,3,3.3,6.0,6,3,3,0,1,0,55.44333333333333,57.41,0.0,2.0,1.0,1.0,1,0
12731,0,4,1.92,3,1.92,2.5,1,33,1,0,4,3.15,6.0,6,3,3,7,4,0,68.11666666666666,78.74,0.0,2.0,1.0,1.0,0,0
12732,1,4,1.42,3,1.42,2.25,1,39,1,1,4,3.12,6.0,6,3,2,0,3,0,51.88333333333333,51.94,0.0,1.0,1.0,1.0,0,1
12733,0,4,1.42,3,1.42,2.25,1,28,1,0,4,3.39,2.0,2,1,2,0,3,0,14.59,16.18,0.0,1.0,1.0,1.0,0,1
12734,0,4,2.5,3,2.5,1.5,1,33,0,0,4,3.72,6.0,6,3,2,1,3,3,63.77,65.8,0.0,2.0,1.0,1.0,1,0
12735,0,4,1.5,3,1.5,0.5,1,30,0,0,4,2.79,4.0,4,3,3,0,0,0,51.32666666666668,53.0,0.0,2.0,1.0,1.0,1,0
12736,0,4,1.92,3,1.92,1.5,1,36,1,0,4,3.1773,5.0,5,3,3,1,3,0,53.70333333333334,56.36,0.0,1.0,1.0,1.0,0,1
12737,0,4,1.17,3,1.17,0.5,1,37,1,1,3,2.75,5.0,5,3,2,1,4,0,41.82666666666667,41.4,0.0,2.0,0.0,1.0,0,1
12738,0,4,1.67,3,1.67,2.5,0,34,1,2,4,3.5,7.0,7,3,3,0,0,0,56.91,67.33,0.0,2.0,1.0,0.0,0,0
12739,0,4,1.92,3,1.92,2.42,0,36,1,1,4,3.45,6.0,6,2,4,1,3,0,68.32333333333334,69.7,0.0,2.0,1.0,1.0,1,0
12740,1,4,1.92,3,1.92,1.5,1,34,0,0,4,3.19,6.0,6,2,4,0,3,6,68.86333333333333,74.49,0.0,2.0,1.0,1.0,0,1
12741,0,4,1.5,3,1.5,0.5,0,37,1,2,3,2.53,5.0,5,3,2,0,0,0,54.69666666666666,56.32,0.0,1.0,1.0,1.0,0,1
12742,0,4,1.92,3,1.92,2.5,1,33,1,1,3,3.05,5.0,5,2,2,0,3,0,53.56,59.53,0.0,2.0,1.0,0.0,1,0
12743,1,4,1.92,3,1.92,1.5,0,31,1,1,4,3.18,3.0,3,2,4,0,3,0,76.48,84.08,0.0,3.0,1.0,1.0,0,1
12744,0,5,0.5,5,0.5,1.5,1,35,0,0,4,3.45,7.0,7,2,5,5,0,0,101.88666666666666,102.09,3.0,2.0,2.0,1.0,1,0
12745,0,4,1.92,3,1.92,0.75,1,35,1,1,4,2.99,6.0,6,4,3,0,5,0,66.74333333333334,68.06,0.0,2.0,1.0,1.0,1,0
12746,0,4,2.17,3,2.17,2.42,1,33,1,1,4,3.04,6.0,6,3,2,0,6,0,56.71,60.9,0.0,2.0,1.0,1.0,0,1
12747,0,4,0.33,3,0.33,0.17,1,33,1,0,4,3.15,1.0,1,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12748,0,4,8.0,4,3.5,1.5,1,42,1,4,4,3.1773,15.0,16,6,9,0,3,0,55.55333333333334,61.64,0.0,0.0,1.0,1.0,1,0
12749,0,4,1.92,3,1.92,2.5,1,32,1,0,4,3.1,5.0,5,2,3,0,0,0,53.46333333333334,58.1,0.0,2.0,1.0,1.0,0,1
12750,0,4,2.17,3,2.17,1.5,1,33,1,2,4,3.27,4.0,4,3,2,0,3,0,100.21999999999998,100.7,3.0,2.0,3.0,1.0,1,0
12751,0,4,1.67,3,1.67,2.0,1,34,1,0,4,3.28,6.0,6,4,5,0,6,1,83.4066666666667,59.47,2.0,1.0,1.0,1.0,1,0
12752,0,4,1.75,3,1.75,1.0,1,30,1,0,4,3.1773,4.0,4,2,3,2,5,3,98.33666666666666,94.7,3.0,1.0,3.0,0.0,1,0
12753,0,4,1.67,3,1.67,0.5,1,34,1,1,4,3.1773,4.0,4,2,4,0,3,2,78.14,77.86,0.0,2.0,2.0,0.0,0,1
12754,0,4,1.17,3,1.17,1.5,0,31,0,0,4,3.6,2.0,2,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12755,0,5,2.08,6,0.0,0.83,1,38,1,1,4,2.99,12.0,13,11,8,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12756,0,4,1.75,3,1.75,2.0,0,34,1,1,3,3.27,6.0,6,4,3,2,6,3,58.31,52.96,0.0,2.0,1.0,0.0,0,1
12757,0,4,1.75,3,1.75,0.5,1,32,1,1,4,3.41,3.0,3,2,3,0,2,0,76.66333333333334,84.99,0.0,2.0,1.0,1.0,1,0
12758,1,4,0.33,3,0.33,0.67,1,30,0,0,3,3.23,3.0,3,3,3,0,0,0,53.54666666666666,65.62,0.0,1.0,2.0,1.0,1,0
12759,0,4,1.33,3,1.33,0.25,1,32,1,0,3,2.86,3.0,3,2,2,0,6,1,70.92333333333333,79.83,0.0,2.0,1.0,1.0,0,1
12760,0,4,2.5,3,2.5,2.0,1,33,1,2,4,3.1773,5.0,5,2,2,0,0,4,89.52333333333333,57.19,2.0,1.0,1.0,1.0,0,1
12761,0,4,1.58,3,1.58,1.42,1,29,1,0,4,3.1773,4.0,4,2,2,0,4,2,73.48333333333333,79.92,0.0,2.0,1.0,0.0,0,1
12762,0,4,1.67,3,1.67,2.58,1,32,1,1,4,3.4,3.0,3,1,3,1,2,0,65.54333333333334,67.71,0.0,1.0,2.0,1.0,1,0
12763,0,4,1.0,3,1.0,1.0,0,34,1,0,4,3.26,1.0,1,1,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12764,0,4,1.75,3,1.75,2.0,1,34,1,0,3,2.82,6.0,6,3,4,3,7,0,86.62,59.95,2.0,1.0,1.0,0.0,1,0
12765,0,4,1.67,3,1.67,0.0,1,31,1,1,3,3.36,6.0,6,5,2,1,3,3,78.79666666666667,78.55,0.0,2.0,2.0,0.0,1,0
12766,0,4,1.33,3,1.33,0.5,1,35,1,1,1,3.1773,4.0,4,2,3,1,2,0,75.49,84.01,0.0,3.0,3.0,0.0,0,1
12767,0,4,1.33,3,1.33,2.58,1,30,1,0,3,2.92,3.0,3,1,2,0,2,0,60.13333333333333,61.04,0.0,2.0,1.0,1.0,0,1
12768,0,4,1.67,3,1.67,0.5,0,31,0,0,4,3.38,3.0,3,2,2,0,8,5,56.42666666666667,60.29,0.0,2.0,1.0,1.0,0,1
12769,0,4,1.92,3,1.92,0.83,1,34,1,0,4,3.1773,5.0,5,3,4,1,3,0,99.79333333333334,104.9,3.0,2.0,4.0,0.0,1,0
12770,0,4,1.58,3,1.58,1.42,1,32,1,0,4,3.1773,4.0,4,2,3,2,3,0,90.0,90.88,3.0,1.0,2.0,1.0,0,1
12771,0,4,1.67,3,1.67,0.5,0,29,0,0,4,3.41,3.0,3,2,2,0,3,0,92.98666666666666,98.63,2.0,2.0,2.0,1.0,0,1
12772,0,4,1.17,3,1.17,1.5,1,30,1,1,3,3.0,2.0,2,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12773,0,4,1.0,3,1.0,1.0,0,31,0,0,4,3.37,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12774,0,4,1.0,3,1.0,0.83,1,28,0,0,4,3.61,1.0,1,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12775,1,4,1.75,3,1.75,2.0,0,29,1,0,3,3.5,6.0,6,3,4,8,3,0,93.59666666666668,67.09,2.0,1.0,1.0,1.0,1,0
12776,0,4,1.75,3,1.75,4.0,1,31,1,1,4,3.1773,4.0,4,1,3,2,4,0,109.43333333333334,116.08,3.0,2.0,4.0,1.0,1,0
12777,0,4,1.33,3,1.33,0.5,1,33,1,0,3,2.91,3.0,3,3,2,0,0,1,14.3,14.11,0.0,1.0,1.0,1.0,0,1
12778,0,4,1.0,3,1.0,1.0,1,29,1,0,4,3.11,1.0,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12779,0,4,0.33,3,0.33,2.58,1,33,1,0,4,3.04,3.0,3,1,2,0,6,0,70.34333333333333,73.67,0.0,2.0,2.0,0.0,0,1
12780,0,4,1.58,3,1.58,0.5,1,28,1,0,4,3.5,3.0,3,2,2,0,3,3,77.67,80.0,0.0,2.0,2.0,1.0,0,1
12781,0,4,1.0,3,1.0,1.0,0,30,1,1,4,3.4,1.0,1,1,1,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12782,0,4,1.75,3,1.75,2.0,0,34,1,1,4,2.91,6.0,6,3,2,6,6,0,96.75333333333332,74.26,2.0,2.0,1.0,1.0,1,0
12783,1,4,1.75,3,1.75,1.42,1,32,1,2,4,3.1773,5.0,5,3,3,0,4,0,85.46666666666665,95.62,2.0,2.0,2.0,1.0,1,0
12784,0,4,1.67,3,1.67,0.5,1,36,1,0,4,3.1773,5.0,5,2,2,1,3,0,79.36,57.14,2.0,1.0,1.0,1.0,0,1
12785,0,4,0.42,3,0.42,0.42,0,31,0,0,4,3.56,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12786,0,4,8.0,5,8.0,5.08,0,51,1,3,1,3.1773,31.0,31,7,9,6,0,0,97.42,99.22,3.0,2.0,2.0,1.0,1,0
12787,0,4,1.67,3,1.67,0.5,1,34,1,0,3,3.46,3.0,3,2,2,0,8,5,47.15666666666666,52.26,0.0,2.0,1.0,1.0,0,1
12788,0,4,0.42,3,0.42,0.42,1,28,0,0,4,3.74,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12789,0,4,1.67,3,1.67,3.5,1,33,1,1,4,3.38,6.0,6,2,3,9,8,0,101.06666666666668,109.42,3.0,2.0,3.0,1.0,0,1
12790,0,4,1.67,3,1.67,0.25,1,33,1,1,4,3.03,6.0,6,5,3,3,5,0,44.38666666666666,44.03,0.0,2.0,1.0,1.0,0,1
12791,1,4,1.67,3,1.67,2.5,1,33,1,1,4,2.97,5.0,5,4,3,0,5,1,90.28666666666665,106.46,2.0,2.0,4.0,1.0,1,0
12792,1,4,1.67,3,1.67,2.5,1,33,0,0,4,3.1773,5.0,5,2,3,0,5,0,92.70333333333332,102.42,3.0,2.0,3.0,1.0,1,0
12793,1,4,5.17,4,2.0,2.5,0,40,1,3,4,3.22,15.0,15,7,7,5,0,0,77.46999999999998,78.7,0.0,3.0,1.0,1.0,1,0
12794,0,4,1.75,3,1.75,2.83,1,35,1,3,4,3.65,7.0,7,2,4,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12795,1,4,1.42,3,1.42,2.0,1,32,0,0,4,3.25,2.0,2,1,2,0,0,0,20.0,20.0,0.0,1.0,1.0,0.0,0,1
12796,0,4,1.67,3,1.67,2.25,1,32,1,1,3,2.81,5.0,5,4,4,4,6,0,66.95,90.77,1.0,3.0,1.0,1.0,1,0
12797,0,4,0.92,3,0.92,0.92,1,28,0,0,4,3.56,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12798,0,4,1.83,3,1.83,0.0,1,31,1,1,3,2.96,6.0,6,5,7,1,0,0,47.04333333333333,52.0,0.0,2.0,1.0,1.0,1,0
12799,1,4,1.67,3,1.67,2.25,1,31,1,0,4,3.1773,4.0,4,3,3,1,13,0,46.48666666666667,56.81,0.0,2.0,1.0,0.0,0,1
12800,0,4,1.67,3,1.67,1.42,1,33,0,0,4,3.1773,4.0,4,2,4,0,6,1,64.81,65.46,0.0,2.0,1.0,0.0,1,0
12801,0,4,1.67,3,1.67,2.5,1,34,1,1,4,3.1773,4.0,4,2,3,0,8,0,43.63,43.26,0.0,1.0,1.0,0.0,0,1
12802,0,4,1.0,3,1.0,1.0,1,33,0,0,3,3.26,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12803,1,4,1.67,3,1.67,3.5,0,30,1,3,3,3.02,5.0,5,2,2,0,5,3,60.84333333333333,52.76,0.0,2.0,1.0,0.0,0,1
12804,1,4,1.67,3,1.67,2.5,1,32,1,1,4,3.1773,5.0,5,3,3,5,0,6,55.73,67.12,0.0,2.0,1.0,1.0,1,0
12805,1,4,1.42,3,1.42,0.5,1,32,0,0,4,3.1,3.0,3,2,2,0,5,1,48.94,53.15,0.0,2.0,1.0,1.0,0,1
12806,1,4,1.42,3,1.42,1.92,1,31,1,0,3,2.76,2.0,2,1,2,1,8,0,13.06,13.06,0.0,1.0,1.0,1.0,1,0
12807,0,4,1.17,3,1.17,1.5,1,28,1,0,4,2.94,2.0,2,1,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12808,0,4,7.0,4,3.5,3.5,0,36,1,1,4,3.53,7.0,7,2,4,0,0,1,90.08333333333331,91.76,3.0,3.0,1.0,1.0,1,0
12809,1,4,2.42,3,2.42,1.42,1,32,1,1,4,3.1773,5.0,5,3,3,0,5,0,101.45,108.11,3.0,3.0,2.0,1.0,0,1
12810,1,4,1.67,3,1.67,2.5,1,33,1,1,4,3.1773,4.0,4,2,2,0,0,0,62.50666666666666,66.32,0.0,2.0,1.0,1.0,1,0
12811,1,4,1.67,3,1.67,2.5,1,38,1,2,4,2.81,7.0,7,4,4,2,0,0,86.34333333333332,94.6,2.0,3.0,1.0,1.0,1,0
12812,1,4,1.67,3,1.67,2.58,1,34,1,0,3,2.78,3.0,3,1,2,0,4,0,65.83333333333333,74.34,0.0,3.0,1.0,0.0,0,1
12813,1,4,1.08,3,1.08,0.5,1,35,1,0,4,2.82,7.0,7,4,4,3,5,0,95.62333333333332,105.18,2.0,2.0,3.0,0.0,1,0
12814,0,4,2.17,3,2.17,3.5,1,33,1,1,4,2.97,5.0,5,2,3,4,8,0,73.47333333333333,80.83,0.0,2.0,1.0,1.0,1,0
12815,1,4,1.42,3,1.42,2.0,1,31,0,0,4,3.4,2.0,2,1,2,0,5,0,71.23,71.23,0.0,3.0,1.0,1.0,0,1
12816,0,4,1.0,3,1.0,1.0,1,30,1,0,4,3.07,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12817,0,4,0.67,3,0.67,0.67,1,42,1,0,3,3.07,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12818,0,4,0.08,3,0.08,0.08,1,28,1,0,4,3.08,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12819,0,4,1.42,3,1.42,3.67,1,30,1,0,4,2.89,4.0,4,1,2,1,0,0,59.90666666666667,65.45,0.0,2.0,1.0,1.0,0,1
12820,1,4,1.42,3,1.42,2.58,0,32,1,1,3,3.05,3.0,3,1,2,0,5,2,61.37333333333334,68.48,0.0,3.0,1.0,1.0,0,1
12821,0,4,0.08,3,0.08,0.08,1,27,0,0,3,3.18,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12822,0,4,7.0,4,3.5,3.0,1,37,1,2,3,2.97,7.0,7,3,3,8,3,1,44.16666666666666,42.72,0.0,2.0,1.0,0.0,1,0
12823,0,4,1.0,3,1.0,1.0,1,28,1,0,4,3.2,1.0,1,1,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12824,0,4,1.67,3,1.67,2.5,1,31,1,0,4,3.1773,4.0,4,2,3,0,3,0,70.81666666666666,74.86,0.0,2.0,1.0,0.0,0,1
12825,0,4,0.83,3,0.83,0.0,1,31,1,0,4,2.78,1.0,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12826,1,4,1.67,3,1.67,1.67,1,34,1,2,4,2.98,7.0,7,2,3,2,0,0,77.91333333333334,78.99,0.0,2.0,1.0,1.0,1,0
12827,0,4,1.67,3,1.67,2.5,1,32,1,2,3,2.76,6.0,6,3,2,2,5,1,59.33000000000001,60.38,0.0,2.0,1.0,0.0,1,0
12828,0,4,1.67,3,1.67,1.42,1,33,0,0,4,3.1773,5.0,5,4,4,0,11,0,52.44666666666666,51.06,0.0,1.0,1.0,1.0,1,0
12829,1,4,1.67,3,1.67,2.5,0,32,1,0,4,3.1773,4.0,4,2,2,0,6,0,67.10000000000001,71.61,0.0,3.0,1.0,1.0,1,0
12830,0,4,1.67,3,1.67,3.08,1,33,1,1,4,2.82,3.0,3,1,2,0,5,0,53.69,58.99,0.0,2.0,1.0,0.0,0,1
12831,0,4,1.83,4,0.0,1.0,1,35,1,2,4,3.53,6.0,6,3,5,11,0,0,79.80333333333333,88.46,1.0,3.0,1.0,1.0,1,0
12832,0,4,1.67,3,1.67,2.5,1,31,1,0,4,3.1773,4.0,4,2,4,0,5,0,75.35000000000002,89.4,2.0,2.0,3.0,1.0,1,0
12833,1,4,1.67,3,1.67,0.5,1,33,1,0,4,3.02,3.0,3,2,2,0,5,0,60.01,66.63,0.0,2.0,1.0,1.0,0,1
12834,0,4,2.42,3,2.42,3.5,1,34,1,0,4,2.97,6.0,6,2,3,0,5,0,22.83,15.78,0.0,2.0,1.0,0.0,1,0
12835,0,4,0.67,3,0.67,0.67,1,27,0,0,4,3.46,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12836,0,4,2.5,3,2.5,1.5,1,34,1,0,3,2.98,7.0,7,4,5,5,8,0,74.71,84.47,0.0,2.0,1.0,0.0,1,0
12837,0,4,1.92,3,1.92,0.5,1,34,1,2,3,3.21,7.0,7,6,5,5,2,0,53.88,85.92,1.0,2.0,2.0,1.0,1,0
12838,1,4,1.92,3,1.92,1.5,1,32,1,1,4,3.1773,4.0,4,2,3,2,8,2,85.7633333333333,91.73,1.0,2.0,2.0,1.0,1,0
12839,0,4,0.08,3,0.08,0.08,1,27,0,0,3,3.08,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12840,0,4,1.0,3,1.0,1.0,1,33,1,0,4,3.18,1.0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12841,1,4,1.92,3,1.92,0.5,1,35,1,0,3,2.79,7.0,7,4,4,10,9,0,92.72666666666667,104.02,2.0,4.0,3.0,0.0,1,0
12842,0,4,1.08,3,1.08,1.42,1,31,1,0,4,2.97,1.0,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12843,0,4,1.92,3,1.92,0.5,1,31,1,0,4,2.2,5.0,5,3,3,0,5,1,79.31666666666666,73.12,0.0,1.0,1.0,1.0,1,0
12844,0,4,1.92,3,1.92,0.5,1,30,1,1,4,3.49,4.0,4,3,3,3,9,0,110.10666666666668,113.77,3.0,2.0,3.0,1.0,1,0
12845,0,4,1.67,3,1.67,0.5,1,30,1,1,4,3.09,3.0,3,3,2,2,7,1,61.92,89.0,1.0,2.0,2.0,1.0,0,1
12846,0,4,0.67,3,0.67,0.67,0,30,1,1,4,3.48,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12847,0,4,1.92,3,1.92,1.5,1,31,1,0,4,3.1773,4.0,4,2,3,2,6,0,86.01333333333334,95.87,1.0,2.0,2.0,1.0,1,0
12848,0,4,1.42,3,1.42,0.5,1,29,1,0,4,3.16,2.0,2,2,3,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
12849,0,4,0.67,3,0.67,0.67,1,28,0,0,3,3.49,1.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12850,0,4,1.42,3,1.42,1.5,1,31,1,0,4,3.19,5.0,5,3,4,3,7,3,73.03333333333332,79.28,0.0,2.0,1.0,1.0,0,1
12851,0,4,1.58,3,1.58,0.5,1,33,1,1,4,3.1773,4.0,4,2,4,0,0,1,64.12333333333333,67.85,0.0,2.0,1.0,1.0,1,0
12852,0,4,1.83,3,1.83,0.5,1,32,1,0,4,3.1773,4.0,4,4,3,8,5,1,82.75333333333334,96.9,1.0,2.0,2.0,1.0,1,0
12853,1,4,1.0,3,1.0,1.0,1,32,1,0,4,2.92,1.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12854,0,4,1.83,3,1.83,1.5,1,35,1,1,4,3.1773,4.0,4,2,2,1,5,1,59.33666666666666,61.18,0.0,1.0,2.0,1.0,1,0
12855,1,4,1.0,3,1.0,0.42,1,28,0,0,4,3.46,1.0,1,2,1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,1
12856,0,4,2.5,3,2.5,0.5,0,31,1,1,4,3.1773,5.0,5,3,2,5,5,1,72.86333333333334,84.08,0.0,2.0,1.0,1.0,0,1
12857,1,4,1.92,3,1.92,1.5,1,33,1,2,3,3.02,4.0,4,2,3,6,8,11,73.64333333333333,84.34,0.0,3.0,2.0,0.0,1,0
12858,0,4,1.83,3,1.83,1.5,0,30,1,1,4,3.55,6.0,6,2,2,16,4,0,89.88999999999999,88.06,3.0,2.0,2.0,1.0,1,0
12859,0,4,1.42,3,1.42,0.25,1,34,1,1,4,3.21,5.0,5,6,4,4,5,0,24.30666666666667,19.64,0.0,0.0,0.0,0.0,0,1
12860,0,4,1.67,3,1.67,0.5,1,33,1,1,4,3.1773,4.0,4,3,4,4,4,7,51.14666666666667,29.84,0.0,1.0,1.0,1.0,1,0
12861,0,4,1.83,3,1.83,0.5,1,29,1,0,4,2.88,4.0,4,3,2,6,5,0,68.82666666666667,78.65,0.0,2.0,2.0,1.0,1,0
12862,0,4,1.67,3,1.67,1.5,1,35,1,2,4,3.1773,7.0,7,4,5,5,4,0,74.99666666666667,91.23,1.0,3.0,1.0,1.0,1,0
12863,0,4,1.83,3,1.83,1.5,1,33,1,1,4,3.12,6.0,6,3,2,10,4,1,74.05,79.67,0.0,2.0,1.0,1.0,1,0
12864,0,4,1.83,3,1.83,1.5,1,38,1,2,4,2.81,7.0,7,4,4,5,0,0,92.7,93.19,3.0,2.0,2.0,1.0,1,0
12865,0,4,1.92,3,1.92,1.5,1,31,1,2,4,3.09,6.0,6,4,3,6,5,1,116.95,119.58,3.0,2.0,4.0,1.0,1,0
12866,0,4,2.5,3,2.5,0.5,1,30,1,0,4,3.1,5.0,5,3,4,5,7,0,65.90666666666668,73.17,0.0,2.0,1.0,1.0,1,0
12867,0,4,1.67,3,1.67,0.42,1,33,1,1,4,3.1773,5.0,5,4,3,3,6,0,76.57333333333334,88.87,1.0,2.0,2.0,1.0,1,0
12868,0,4,2.67,3,2.67,0.5,1,32,0,0,4,3.56,5.0,5,3,4,5,7,0,91.51333333333332,101.34,3.0,3.0,2.0,1.0,1,0
12869,0,4,2.5,3,2.5,1.5,1,34,0,0,4,3.1773,5.0,5,2,2,9,1,0,112.71333333333332,112.48,3.0,2.0,4.0,1.0,1,0
12870,0,4,1.83,3,1.83,1.5,0,30,0,0,4,3.1773,4.0,4,3,3,2,4,0,67.84666666666666,73.36,0.0,2.0,1.0,0.0,1,0
